site,area,Lon,Lat,X_tm35fin,Y_tm35fin
PAL041,PAL,24.156037172333953,68.02645015829029,381279.542,7548546.374
PAL042,PAL,24.17055544651081,68.05592531021715,382035.749,7551801.888
PAL043,PAL,24.171410469405778,68.0559442247127,382071.472,7551802.362
PAL044,PAL,24.12259103265301,67.98228223117245,379654.897,7543691.17
PAL045,PAL,24.127973412357655,67.9778235807959,379856.776,7543184.047
PAL046,PAL,24.122213415136542,67.97665323234062,379609.893,7543064.893
PAL047,PAL,24.13050028302673,67.97222239891447,379933.426,7542555.219
PAL048,PAL,24.128108935152625,67.96568708746668,379799.574,7541831.899
PAL049,PAL,24.147114102908144,67.98398979309044,380688.728,7543833.818
PAL050,PAL,24.08014658127679,67.98272850211099,377883.143,7543824.157
PAL051,PAL,24.067918397203787,67.98386805208109,377378.072,7543975.305
PAL052,PAL,24.068260837919443,67.99047887255166,377427.346,7544710.978
PAL053,PAL,24.084296951742996,67.99387384796455,378115.237,7545057.408
PAL054,PAL,24.14380001753925,68.0088234430871,380678.171,7546606.476
PAL055,PAL,24.146913189609915,68.00384895960156,380782.545,7546046.35
PAL056,PAL,24.153528056577965,67.98965904600787,380985.919,7544452.956
PAL057,PAL,24.165198647433023,67.98958591094463,381473.218,7544422.375
PAL058,PAL,24.17472666962933,67.98667171237005,381856.512,7544079.505
PAL059,PAL,24.17310743280394,67.99186973309345,381815.348,7544661.627
PAL060,PAL,24.167586505751064,67.99594645207232,381605.499,7545126.316
PAL061,PAL,24.171431112929508,67.99817147233124,381777.463,7545366.806
PAL062,PAL,24.165337293629403,68.00212225887067,381543.12,7545818.569
PAL063,PAL,24.15743192141288,68.00399975854963,381222.588,7546042.887
PAL064,PAL,24.160094714054253,68.00955343897866,381362.243,7546656.409
PAL065,PAL,24.1870794743213,67.99298249358421,382404.789,7544758.922
PAL066,PAL,24.191769789511874,67.9874620101293,382572.79,7544135.05
PAL067,PAL,24.201277736195305,67.9594041883251,382828.5,7540991.506
PAL068,PAL,24.183509407652018,67.9537597983534,382056.368,7540396.552
PAL069,PAL,24.17622778537351,67.95588947588851,381762.465,7540647.698
PAL070,PAL,24.18754731311881,67.96099391669279,382262.056,7541194.689
PAL071,PAL,24.18029841188206,67.96365387868293,381972.298,7541504.82
PAL072,PAL,24.190703434843428,67.96632306406195,382421.107,7541782.316
PAL073,PAL,24.182772262731763,67.9733064152505,382124.837,7542575.33
PAL074,PAL,24.176369544916223,67.97514247910216,381866.449,7542792.083
PAL075,PAL,24.171314666446097,67.97255357933214,381641.88,7542513.37
PAL076,PAL,24.164147102121223,67.96690157522889,381313.24,7541897.525
PAL077,PAL,24.179998927647603,67.96752108505703,381979.439,7541936.174
PAL078,PAL,24.19497949758432,67.9681876855346,382609.406,7541981.895
PAL079,PAL,24.13614960778855,67.99864012387351,380306.141,7545486.943
PAL080,PAL,24.133426352635148,67.99800363025942,380189.1,7545421.322
PAL081,PAL,24.10678107948485,67.9834725544451,379000.275,7543854.636
PAL082,PAL,24.09645670715938,67.9873564991751,378589.099,7544307.515
PAL083,PAL,24.111873158174227,67.97240232015935,379155.434,7542611.571
PAL084,PAL,24.119369199435344,67.97030795213745,379458.01,7542363.64
PAL085,PAL,24.119087397407345,67.96118132762304,379398.802,7541347.581
PAL086,PAL,24.118912846310167,67.95820062178186,379376.011,7541015.903
PAL087,PAL,24.131576791198125,67.9518598626251,379873.098,7540284.941
PAL088,PAL,24.135849888504254,67.95286692087943,380057.146,7540388.818
PAL089,PAL,24.13770369271967,67.95424874981133,380141.865,7540539.144
PAL090,PAL,24.172497031388815,68.00733452700568,381868.73,7546385.471
PAL091,PAL,24.130617171398256,68.00373741827238,380101.4401,7546065.462
PAL092,PAL,24.12063265989188,67.99982470721825,379664.1596,7545649.037
PAL093,PAL,24.12420553885433,67.99786357033456,379803.2141,7545423.631
PAL094,PAL,24.1161012803072,67.99727526443513,379461.6331,7545373.889
PAL095,PAL,24.118714541201918,67.99461976796954,379556.9903,7545072.998
PAL096,PAL,24.11325804140519,67.99448103620927,379328.3149,7545068.192
PAL097,PAL,24.11495523948926,67.99031747670541,379377.5486,7544601.102
PAL098,PAL,24.109226670930223,67.98879732566192,379130.2585,7544442.969
PAL099,PAL,24.114758199581917,67.98654117331175,379349.6607,7544180.847
PAL100,PAL,24.102158539534663,67.98334497748819,378806.4035,7543849.485
PAL101,PAL,24.09866308948454,67.98095019443815,378647.7733,7543589.595
PAL102,PAL,24.09875785101025,67.97642207923131,378628.0376,7543085.031
PAL103,PAL,24.11184415033476,67.97698755389818,379178.1078,7543122.372
PAL104,PAL,24.108064509824096,67.97100602627522,378988.887,7542463.493
PAL105,PAL,24.096142390851828,67.96943901014355,378482.1129,7542312.342
PAL106,PAL,24.089258890226233,67.96696278927493,378181.2365,7542050.075
PAL107,PAL,24.078449381143322,67.96742083609854,377731.5378,7542122.444
PAL108,PAL,24.120713500558356,67.96757478355937,379500.035,7542056.572
PAL109,PAL,24.12464000948322,67.96730519375387,379662.8645,7542018.891
PAL110,PAL,24.103495350713146,67.96478127794494,378765.2906,7541779.084
PAL111,PAL,24.09882504047559,67.96248956707574,378557.9408,7541532.985
PAL112,PAL,24.091883848608727,67.96005051158885,378254.7715,7541274.962
PAL113,PAL,24.125873320497483,67.95962197842917,379674.6207,7541160.658
PAL114,PAL,24.128865210670067,67.95889706896627,379796.0471,7541074.088
PAL115,PAL,24.124219038996753,67.95732673868159,379593.5015,7540908.214
PAL116,PAL,24.12355468921346,67.95507519442923,379554.0222,7540658.71
PAL117,PAL,24.11820626106616,67.95430069805634,379326.1767,7540582.873
PAL118,PAL,24.118649709311022,68.00230200422727,379594.215,7545928.846
PAL119,PAL,24.10916784035656,68.00222192378718,379197.8109,7545938.436
PAL120,PAL,24.101576600196786,68.0011527903065,378875.1919,7545834.21
PAL121,PAL,24.08702193000617,67.99983099672512,378260.3837,7545715.586
PAL122,PAL,24.0824255192835,68.00610548790738,378101.4358,7546423.548
PAL123,PAL,24.078867199661527,68.00551708414069,377949.7581,7546365.033
PAL124,PAL,24.07777568950377,68.00463328281843,377899.5218,7546268.746
PAL125,PAL,24.07911620082388,68.0039209981426,377951.7445,7546186.758
PAL126,PAL,24.078204439060183,68.00282534321882,377907.8951,7546066.518
PAL127,PAL,24.077574621198135,68.0019971675253,377877.2271,7545975.515
PAL128,PAL,24.075181200480095,68.00208160198669,377777.7185,7545989.653
PAL129,PAL,24.07177853025271,68.00296309559931,377640.2736,7546094.575
PAL130,PAL,24.074246369527515,68.0007510395584,377731.6551,7545843.296
PAL131,PAL,24.078480169585134,67.99976407369482,377903.2748,7545724.988
PAL132,PAL,24.13713415002558,68.00688278402914,380389.8378,7546403.194
PAL133,PAL,24.14067970019885,68.00545570086187,380530.52,7546237.369
PAL134,PAL,24.14282357938881,68.00392031624543,380612.1286,7546062.196
PAL135,PAL,24.144138219905226,68.00288663709998,380661.7026,7545944.513
PAL136,PAL,24.15001684974583,67.99946759859081,380889.6283,7545552.316
PAL137,PAL,24.152102389217855,67.99744835388921,380966.3639,7545323.369
PAL138,PAL,24.1547290200613,67.99450268220588,381060.9643,7544990.186
PAL139,PAL,24.159833900305614,67.99094571418546,381256.0099,7544584.148
PAL140,PAL,24.164860459709054,67.98682050891664,381444.9429,7544114.978
PAL141,PAL,24.1693600795416,67.9859881580046,381628.74,7544013.633
PAL142,PAL,24.171249049822443,67.9842339900438,381698.7354,7543814.613
PAL143,PAL,24.17162939021943,67.98269480406448,381706.7794,7543642.43
PAL144,PAL,24.174033010720418,67.98069068705576,381797.0331,7543414.585
PAL145,PAL,24.177664620017225,67.97949215966955,381942.7439,7543274.134
PAL146,PAL,24.168402561357677,67.97827851692439,381549.343,7543156.668
PAL147,PAL,24.163413070440235,67.9798046231384,381348.555,7543336.238
PAL148,PAL,24.153989541168876,67.98138854887094,380962.7429,7543530.8
PAL149,PAL,24.151610699613194,67.98310281557907,380872.1124,7543726.34
PAL150,PAL,24.149468201144234,67.98480550789166,380791.3153,7543920.138
PAL151,PAL,24.13280529890283,67.99425723304444,380143.7799,7545005.213
PAL152,PAL,24.132185691496044,67.9951403856802,380122.4633,7545104.79
PAL153,PAL,24.13018673069078,67.99625322875076,380044.7164,7545232.63
PAL154,PAL,24.13016348893346,67.99788263128472,380052.1814,7545414.175
PAL155,PAL,24.129236590453786,67.99971109374607,380022.9337,7545619.648
PAL156,PAL,24.192519449338953,67.99023456203047,382618.1609,7544442.473
PAL157,PAL,24.1933495296104,67.99212170424214,382662.4017,7544651.114
PAL158,PAL,24.194091409225187,67.99386994268585,382702.2489,7544844.45
PAL159,PAL,24.196300020792737,67.99594164601233,382805.0028,7545071.036
PAL160,PAL,24.195349429850978,68.0000212155399,382785.9324,7545527.283
PAL161,PAL,24.05141587860209,67.95767370191757,376549.0505,7541090.501
PAL162,PAL,24.053175548706733,67.96099335430809,376640.3205,7541456.745
PAL163,PAL,24.05695939848056,67.96459844339907,376817.7554,7541850.749
PAL164,PAL,24.059546039810776,67.96634906243673,376935.2364,7542040.588
PAL165,PAL,24.058793379992615,67.96669379340723,376905.5845,7542080.485
PAL166,PAL,24.05530963042118,67.96966586135729,376775.6613,7542418.472
PAL167,PAL,24.050774679673573,67.97065518847492,376591.2736,7542537.718
PAL168,PAL,24.05172725054956,67.97338389657732,376645.6189,7542839.752
PAL169,PAL,24.05005100096123,67.97482299933044,376583.1873,7543003.393
PAL170,PAL,24.047742241369512,67.97476126584415,376486.3286,7543001.13
PAL171,PAL,24.049849211257687,67.97731190840695,376587.9948,7543281.022
PAL172,PAL,24.050682259682603,67.97889094710332,376631.2215,7543455.239
PAL173,PAL,24.04933571854648,67.98000002293672,376580.835,7543581.462
PAL174,PAL,24.048938170132455,67.98102535293097,376569.6751,7543696.462
PAL175,PAL,24.047165859437964,67.98094783322668,376495.1812,7543691.369
PAL176,PAL,24.047529740630996,67.97972473816554,376503.8773,7543554.408
PAL177,PAL,24.04838442056878,67.97838287201408,376532.4599,7543403.237
PAL178,PAL,24.047642090693266,67.97726400322475,376495.4692,7543280.096
PAL179,PAL,24.04727859129685,67.97582508822178,376472.6091,7543120.55
PAL180,PAL,24.049454460506706,67.97346029051009,376550.9934,7542852.8
PAL181,PAL,24.050301689370105,67.9720948527834,376579.1537,7542699.019
PAL182,PAL,24.053213481517407,67.97173354649624,376698.9908,7542652.962
PAL183,PAL,24.051194339448266,67.97023458312364,376606.5858,7542490.031
PAL184,PAL,24.05752345860889,67.96567964211269,376847.0875,7541970.054
PAL185,PAL,24.05745493905127,67.96148748163867,376821.973,7541503.247
PAL186,PAL,24.099708879597884,67.96849627137823,378626.3366,7542200.323
PAL187,PAL,24.101752731371985,67.96752477686333,378706.7384,7542088.097
PAL188,PAL,24.106235800766303,67.96712300938046,378892.1456,7542034.552
PAL189,PAL,24.11080518019561,67.96565564553535,379075.617,7541862.156
PAL190,PAL,24.113242229176347,67.9639721739321,379168.79,7541669.869
PAL191,PAL,24.116530689307464,67.96187688251528,379295.4549,7541430.05
PAL192,PAL,24.123298071169337,67.96140613608512,379576.1297,7541364.411
PAL193,PAL,24.128040989944843,67.96207179596075,379778.0051,7541429.324
ULV001,ULV,30.35147766754022,63.98508184410198,663957.881,7099662.939
ULV002,ULV,30.35671664031731,63.95687196299378,664379.496,7096536.255
ULV003,ULV,30.344898474945328,63.992098720695324,663595.218,7100427.117
ULV004,ULV,30.378794408282857,63.973305307061175,665362.844,7098422.622
ULV005,ULV,30.415754309567205,63.988035498380356,667082.455,7100158.669
ULV006,ULV,30.332125765996782,63.98625491115697,663004.992,7099743.876
ULV007,ULV,30.425000026671086,63.984326562878344,667556.585,7099770.102
ULV008,ULV,30.360449157016035,63.97047769831043,664482.245,7098060.399
ULV009,ULV,30.39901841115799,63.96826812345884,666381.846,7097914.555
ULV010,ULV,30.332704814786503,63.96109727872688,663179.839,7096944.901
ULV011,ULV,30.324658846304793,63.95785157086545,662805.013,7096563.026
ULV012,ULV,30.373099322084673,63.970096873988894,665103.232,7098050.716
ULV013,ULV,30.402992657699368,63.97571097451558,666531.977,7098753.41
ULV014,ULV,30.321382471285368,63.989049638589464,662463.576,7100027.542
ULV015,ULV,30.40173535796262,63.991572767897075,666376.178,7100515.727
ULV016,ULV,30.406966175217093,63.98986067080853,666642.024,7100338.819
ULV017,ULV,30.403979881172262,63.97761860512563,666568.904,7098968.331
ULV018,ULV,30.359312522781497,63.9607839126438,664483.562,7096978.408
ULV019,ULV,30.363144659006586,63.97251261268344,664602.126,7098293.873
ULV020,ULV,30.349825183111857,63.97507683877097,663935.677,7098544.979
ULV021,ULV,30.388757982559937,63.98238851525935,665796.325,7099459.586
ULV022,ULV,30.32187588768961,63.95637829095499,662677.381,7096391.92
ULV023,ULV,30.387742154127448,63.987607127637915,665715.758,7100037.841
ULV024,ULV,30.328399999721174,63.98641884553673,662821.903,7099752.6
ULV025,ULV,30.330173016444682,63.97642251969078,662966.764,7098644.374
ULV026,ULV,30.360076714851402,63.99031132010173,664347.544,7100267.208
ULV027,ULV,30.397352270759672,63.97149721006321,666281.174,7098269.642
ULV028,ULV,30.409193671877095,63.976603993838445,666829.894,7098869.031
ULV029,ULV,30.359038682673603,63.972117154639726,664403.631,7098239.255
ULV030,ULV,30.40195124813394,63.967590902319216,666529.331,7097846.832
ULV031,ULV,30.3752975950329,63.97495499317689,665182.095,7098597.186
ULV032,ULV,30.345590524119846,63.9788713922883,663706.395,7098956.486
ULV033,ULV,30.31532725653226,63.96249222165565,662321.482,7097055.811
ULV034,ULV,30.39555272182004,63.96357424441488,666240.178,7097383.028
ULV035,ULV,30.39476595664375,63.99061849612187,666041.219,7100391.327
ULV036,ULV,30.393161695915705,63.97601056773236,666049.45,7098761.107
ULV037,ULV,30.38793100772514,63.988727224023485,665718.356,7100163.013
ULV038,ULV,30.383986442558964,63.9884165950201,665527.386,7100118.184
ULV039,ULV,30.32638647468252,63.98656066556011,662722.647,7099763.244
ULV040,ULV,30.36081402308476,63.96708129288766,664520.041,7097683.272
ULV041,ULV,30.329912000260187,63.98432923046253,662907.98,7099523.855
ULV042,ULV,30.341175808036052,63.98278934872252,663467.644,7099381.284
ULV043,ULV,30.407711220175695,63.97202602044866,666784.669,7098355.572
ULV044,ULV,30.37533843184257,63.97319025620249,665194.503,7098400.853
ULV045,ULV,30.41292707875479,63.974394077933674,667025.639,7098632.822
ULV046,ULV,30.321703413120282,63.986293145956125,662495.269,7099721.515
ULV047,ULV,30.31505774848064,63.96844320197846,662273.818,7097717.573
ULV048,ULV,30.379697696363586,63.99078892799328,665303.737,7100371.123
ULV049,ULV,30.412241896103886,63.975525733949716,666985.382,7098756.992
ULV050,ULV,30.40574841704924,63.977318415220914,666657.169,7098939.54
ULV051,ULV,30.34671400287177,63.964814695810944,663843.552,7097394.646
ULV052,ULV,30.326086526212777,63.97559515096666,662771.734,7098541.831
ULV053,ULV,30.381471809028795,63.9911912672209,665388.07,7100420.512
ULV054,ULV,30.385990328718663,63.98275762332283,665658.829,7099493.475
ULV055,ULV,30.38097088727159,63.97216264671106,665476.04,7098301.078
ULV056,ULV,30.396802177794196,63.96799030545904,666275.089,7097877.847
ULV057,ULV,30.31649176662203,63.96316826099816,662374.54,7097134.032
ULV058,ULV,30.34688342688112,63.976128674831735,663785.6595,7098654.501
ULV059,ULV,30.36365422732936,63.98113056602783,664576.382,7099254.49
ULV060,ULV,30.357003221797978,63.9709556714333,664310.893,7098104.716
ULV061,ULV,30.382217969890068,63.96582429045729,665574.5,7097598.776
ULV062,ULV,30.314345183823843,63.9588175488738,662294.716,7096644.255
ULV063,ULV,30.334515600105593,63.95980411482681,663275.975,7096805.588
ULV064,ULV,30.345110299917412,63.96952596001109,663737.552,7097914.961
ULV065,ULV,30.322248875116305,63.96433191349204,662649.456,7097278.245
ULV066,ULV,30.33841070817915,63.97959963499889,663351.068,7099019.128
ULV067,ULV,30.405045423548568,63.97520878349242,666635.349,7098702.876
ULV068,ULV,30.36828859457241,63.96576857110951,664893.408,7097556.463
ULV069,ULV,30.33975728030707,63.98529883401281,663383.641,7099656.992
ULV070,ULV,30.37361666805072,63.96319724583507,665169.217,7097284.035
ULV071,ULV,30.32007323967127,63.95927597040798,662572.351,7096709.882
ULV072,ULV,30.320292963343654,63.97790974841363,662474.9723,7098784.702
ULV073,ULV,30.361959077387805,63.979290916077936,664504.311,7099045.334
ULV074,ULV,30.405293230077774,63.96951264774058,666681.369,7098069.48
ULV075,ULV,30.401244823880184,63.98313727993319,666402.356,7099575.478
ULV076,ULV,30.314298629026208,63.96355262155114,662265.012,7097171.233
ULV077,ULV,30.384589472453833,63.97092232859324,665660.356,7098172.415
ULV078,ULV,30.355242014290713,63.96272707664685,664273.002,7097184.213
ULV079,ULV,30.325901753133515,63.983953045053546,662714.111,7099471.734
ULV080,ULV,30.36374763808774,63.95379809538534,664741.632,7096212.241
ULV081,ULV,30.369060314786932,63.98879853645422,664795.546,7100122.014
ULV082,ULV,30.328067345034324,63.98146226094912,662834.475,7099199.999
ULV083,ULV,30.4170404953115,63.979141388805076,667198.446,7099172.034
ULV084,ULV,30.330216129022403,63.96167004953142,663054.736,7097002.291
ULV085,ULV,30.417379426925827,63.978218103903664,667220.533,7099070.152
ULV086,ULV,30.345535759078107,63.986958084058344,663656.428,7099856.52
ULV087,ULV,30.34280234735966,63.98346573841932,663543.215,7099460.75
ULV088,ULV,30.397835905443372,63.99039924023024,666192.567,7100374.924
ULV089,ULV,30.381367031796685,63.967300806519944,665524.147,7097760.921
ULV090,ULV,30.405012027411928,63.98351883869505,666584.258,7099627.792
ULV091,ULV,30.371043250411184,63.97085808826218,664998.18,7098130.125
ULV092,ULV,30.39448100476787,63.98935904240864,666034.765,7100250.392
ULV093,ULV,30.380999151681284,63.96150210075154,665540.415,7097114.495
ULV094,ULV,30.317201184518236,63.98689227180878,662271.701,7099776.736
ULV095,ULV,30.31902694014175,63.960475678723306,662514.194,7096840.762
ULV096,ULV,30.325387286601277,63.95948825477882,662831.148,7096747.077
ULV097,ULV,30.33377573817631,63.97623029003557,663144.066,7098632.193
ULV098,ULV,30.34329540304296,63.97288091824207,663629.174,7098283.759
ULV099,ULV,30.318846055810155,63.983792726674565,662370.091,7099435.892
ULV100,ULV,30.36674905298139,63.96747499738079,664808.053,7097742.43
ULV101,ULV,30.361041257323254,63.993663675967824,664374.992,7100642.862
ULV102,ULV,30.346096650988137,63.99387217717327,663643.405,7100627.607
ULV103,ULV,30.34735828577808,63.99069363112368,663723.662,7100277.026
ULV104,ULV,30.35389796357475,63.9937805766139,664025.203,7100637.468
ULV105,ULV,30.40358383670309,63.976676114676465,666555.145,7098862.386
ULV106,ULV,30.419975303874235,63.98626253622767,667299.374,7099972.394
ULV107,ULV,30.3727332543176,63.957939622554974,665156.986,7096696.502
ULV108,ULV,30.390044940453,63.99679718644953,665773.86,7101066.8
ULV109,ULV,30.38926781902367,63.998303848395786,665726.959,7101232.489
ULV110,ULV,30.388999456505626,63.998976161380476,665709.863,7101306.628
ULV111,ULV,30.387465952003787,63.999084236685064,665634.294,7101314.671
ULV112,ULV,30.385535980126814,63.999023304048144,665540.354,7101302.873
ULV113,ULV,30.31047442151941,63.98468411529772,661955.643,7099513.817
ULV114,ULV,30.312512980101722,63.985154109204075,662052.584,7099571.318
ULV115,ULV,30.314394756526234,63.984961098822,662145.698,7099554.619
ULV116,ULV,30.31593689440953,63.98439607944985,662224.365,7099495.647
ULV117,ULV,30.312825037714116,63.985841900290026,662063.857,7099648.675
VAR001,VAR,29.599776273999996,67.75425795,609807.8776554883,7517772.988991312
VAR002,VAR,29.58308239,67.73746666400002,609181.2195888577,7515872.802105315
VAR003,VAR,29.5435684005,67.729619391,607547.7796921841,7514929.379830913
VAR004,VAR,29.6246414075,67.75014581549998,610877.0319914802,7517359.206647006
VAR005,VAR,29.617781897500002,67.719736326,610730.7406631856,7513959.180378405
VAR006,VAR,29.608461687000002,67.72839578750002,610296.0255183846,7514907.246167782
VAR007,VAR,29.593452741500005,67.7335654305,609637.5570247346,7515456.509789845
VAR008,VAR,29.607047231499998,67.71669719650001,610291.159178485,7513601.444591459
VAR010,VAR,29.634347241999997,67.75466588000002,611265.4017956866,7517880.177820795
VAR011,VAR,29.5468107755,67.754173057,607572.2027468624,7517670.516370554
VAR012,VAR,29.611750385499995,67.733081654,610412.9796458284,7515435.137752325
VAR013,VAR,29.594939703,67.75081215349998,609619.7959769841,7517380.533014045
VAR014,VAR,29.559710069500003,67.754662282499993,608114.5298963877,7517747.49685956
VAR015,VAR,29.6493164885,67.75717173349999,611885.3725166149,7518186.324486614
VAR016,VAR,29.601029833000002,67.7334965625,609958.0424923869,7515462.277624834
VAR017,VAR,29.631363522000004,67.717877138,611313.7569091507,7513776.416677066
VAR018,VAR,29.597505807,67.716836073,609887.0571136721,7513599.948847979
VAR019,VAR,29.599072996000004,67.750842931,609794.1720221186,7517391.288221917
VAR020,VAR,29.653882176499998,67.756710978,612080.2935222184,7518143.256294476
VAR021,VAR,29.601401981499997,67.7176167755,610048.1469429354,7513693.844230672
VAR022,VAR,29.5990427825,67.756169731,609767.9635935517,7517984.671498782
VAR023,VAR,29.634022799999997,67.75661884499998,611242.441170429,7518097.1620923355
VAR025,VAR,29.636120380999998,67.7415202195,611402.6602277161,7516418.894339254
VAR026,VAR,29.617902377000004,67.7492629135,610596.6480216751,7517248.790190732
VAR027,VAR,29.5468930855,67.7292705405,607689.8886542174,7514896.2947831685
VAR028,VAR,29.540598322500006,67.7333396705,607405.2378861106,7515338.696377694
VAR029,VAR,29.574870718000003,67.7554399465,608750.9576542005,7517860.696114474
VAR030,VAR,29.6380955815,67.7549698265,611422.1944087155,7517920.781964196
VAR031,VAR,29.630661906500006,67.74084165699999,611175.3148497791,7516333.485808786
VAR032,VAR,29.601768868000004,67.7262899715,610023.0306613682,7514660.737060766
VAR033,VAR,29.639256603,67.7564707395,611464.0723791562,7518090.079373286
VAR035,VAR,29.608450042999998,67.7473430735,610206.5374719582,7517018.050115827
VAR036,VAR,29.5947088445,67.7225401905,609742.1419973876,7514230.458572895
VAR037,VAR,29.623449855,67.728341497,610929.7257945329,7514927.980189299
VAR038,VAR,29.569492502,67.734410468,608621.2207250231,7515508.411079536
VAR039,VAR,29.602877144499995,67.71444126499999,610125.4020049818,7513342.6987762125
VAR040,VAR,29.542112649,67.72904203850001,607488.8987771156,7514862.5290112635
VAR041,VAR,29.631438822500005,67.74503787149999,611188.2477440017,7516802.355360353
VAR042,VAR,29.593650361500003,67.72700069849999,609676.5654046474,7514725.509487102
VAR044,VAR,29.634438819,67.725465883,611407.7895101637,7514627.3607435
VAR045,VAR,29.6224524395,67.71660343949999,610942.9959067443,7513618.525815334
VAR046,VAR,29.551347423499998,67.737953597,607838.25147442,7515871.418156067
VAR047,VAR,29.547961493000006,67.7366873685,607701.0146680702,7515724.454084601
VAR048,VAR,29.602288423500003,67.71975330449997,610075.6178347633,7513933.440917552
VAR050,VAR,29.6083170305,67.7392945665,610238.7241161586,7516121.167838208
VAR051,VAR,29.547092619999997,67.73842563900001,607656.3324640399,7515916.601447617
VAR052,VAR,29.592878725500004,67.74017027900001,609582.464700919,7516191.31356274
VAR053,VAR,29.54277089,67.7535156365,607404.6565860888,7517590.257504041
VAR054,VAR,29.587557454499997,67.7389352385,609363.4363873602,7516044.311028387
VAR055,VAR,29.599078131500004,67.753041735,609784.097068454,7517636.256997254
